matrix_id,market,location_name,location_slug,location_url,location_type,parent_location,source_cluster,location_launch_tier,location_index_status,location_priority_tags,location_service_matrix,location_commercial_matrix,location_validation_status,service_id,service_name,service_slug,service_type,service_family,service_launch_tier,service_source_status,service_matrix_rule,market_service_status,relationship_scope,matrix_status,index_recommendation,recommended_phase,canonical_url,matrix_reason
st-louis-mo::byrnes-mill::svc-preventative-sewer-maintenance,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,selective_candidate,selective_candidate,selective,/st-louis-mo/byrnes-mill/preventative-sewer-maintenance/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
st-louis-mo::byrnes-mill::svc-independent-sewer-second-opinion,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,selective_candidate,selective_candidate,selective,/st-louis-mo/byrnes-mill/independent-sewer-inspection-second-opinion/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
st-louis-mo::byrnes-mill::svc-stl-sewer-lateral-inspection-reporting,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,confirmed_market_specific_capability,market_specific,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/byrnes-mill/sewer-lateral-inspection-reporting/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::byrnes-mill::svc-commercial-sewer-camera-inspection,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-sewer-cleaning,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-hydro-jetting,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-drain-cleaning,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-sewer-line-locating,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-preventative-maintenance,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::byrnes-mill::svc-commercial-grease-sludge-removal,st-louis-mo,Byrnes Mill,byrnes-mill,/st-louis-mo/byrnes-mill/,municipality_or_community,,South County / Jefferson County,2,phase_2_candidate,"residential, property_management",selective,selective,candidate_from_source_research,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/byrnes-mill/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::calverton-park::svc-sewer-camera-inspection,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/sewer-camera-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-sewer-cleaning,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/sewer-cleaning/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-hydro-jetting,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/hydro-jetting/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-sewer-cleaning-camera-inspection,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/sewer-cleaning-camera-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-sewer-line-locating,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/sewer-line-locating/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-drain-cleaning,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/drain-cleaning/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-pre-purchase-sewer-inspection,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/pre-purchase-sewer-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-recurring-sewer-backup-diagnosis,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,phase_2_candidate,phase_2_candidate,phase_2,/st-louis-mo/calverton-park/recurring-sewer-backup-diagnosis/,Location is a Phase 2 candidate and the service relationship is eligible.
st-louis-mo::calverton-park::svc-preventative-sewer-maintenance,st-louis-mo,Calverton Park,calverton-park,/st-louis-mo/calverton-park/,municipality_or_community,,North County,2,phase_2_candidate,"residential, property_management, commercial",selective,selective,candidate_from_source_research,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,selective_candidate,selective_candidate,selective,/st-louis-mo/calverton-park/preventative-sewer-maintenance/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
